,CountryCode,CountryName,TourismEmploymentPer1000,TourismGDPPercentage,BusinessToPersonalRatio,AverageStayDays,InboundArrivalsPer1000,DomesticTouristsPer1000,InboundToOutboundRatio,GroceriesCostIndex,RestaurantPriceIndex,SafetyIndex,HealthCareIndex,ClimateIndex,ReverseTrafficIndex,ReversePollutionIndex,Cluster
63,PHL,Philippines,0.59772855462046,0.6939968986653219,-0.581771199618017,1.6998759872883222,-0.4921948323188143,-0.3314367031868118,-0.4606738970825172,-0.5680036902183929,-1.1808756496627033,-0.0103130387473227,0.2941843400106497,-1.4868429658839335,-0.5696365288304821,-0.921270838509334,0
64,POL,Poland,-0.623264402210463,-1.0027324408247211,-0.5273275792282787,-0.374602235415179,-0.1829099205507015,0.0575398827791477,-0.3348105869820854,-0.5416486447792733,-0.0343036677119333,1.0202017822967846,-0.7456572565877484,-0.2833887604453779,0.7952564433977464,-0.0566005470247274,0
65,PRT,Portugal,0.4675422924839822,0.8421645724088396,-0.1903453447295953,-0.2733129302577519,0.2587470066324244,0.4973985733035759,1.318449874970349,-0.1595004859120463,-0.0958270423531942,0.793634693982123,0.8420578694012044,1.4685785862474845,0.9538154386016536,1.2963541443570696,1
66,PRI,Puerto Rico,-0.1673745113551145,-0.334841718848146,-0.1021297504308481,-0.4364422007480027,0.5364874781253365,0.1007182346428715,1.0551778758537496,1.329559581398184,0.7431280663912716,-1.355098337131122,-0.6897517944050389,0.0153540998634698,0.006746845626965,0.324871640394952,0
67,ROU,Romania,-0.2425859330661642,-0.2869947644706172,-0.7218829958192862,-0.5557471204057162,-0.316204038389282,-0.3716986981313441,-0.1825395652961404,-0.5943587356575118,-0.2468389619271979,0.7790174624779511,-0.9133736431358772,-0.2588284705384688,0.5831302200844115,-0.2244483094893862,0
68,RUS,Russia,-0.6100888841591501,0.0898151638507147,0.1413084310677333,0.3345748047238654,-0.3282116724691415,-0.5230116034284159,-0.151871984211917,-1.391598860190865,-1.024270696030403,0.3112660543444552,-0.3543190213087813,-2.6166163016017614,-0.4796435856066425,-0.2397071969861733,0
69,SAU,Saudi Arabia,-0.1306915814811823,-0.6375888558540237,0.5062656384597529,0.0733343675869093,-0.3634215764853212,0.6086643794546274,-0.6546701704820795,-0.1792667699913854,-0.347513574976534,1.3929411856531633,-0.3207757439991558,-1.9698620007198169,0.2467280275572027,-0.417727551115357,0
70,SRB,Serbia,-0.2337653690245743,-0.2430188482593298,0.0891682561926238,-0.3076074980706536,-0.3575788317590716,0.0917714558736925,-0.2840051582152453,-0.5811812129379521,-0.2580250300437909,0.4208952906257432,-1.4053417103437216,0.314244960622748,0.9131043452384882,-0.5855753135800157,0
71,SVK,Slovakia,-0.0017021245668522,-0.3695633960409351,-0.1101398679040415,-0.3232546172273446,0.7633400263633744,0.2372157546702434,0.5049952561984435,0.011807309442228,-0.2468389619271979,0.8740294672550671,-0.700932886841581,-0.1032799677947106,1.1188025011786926,0.8741915902792907,1
72,SVN,Slovenia,0.0223562188636864,-0.0173694602587994,-0.3752150459760884,-0.3738491305082905,0.5589020880642991,0.280359359994446,-0.5108618886866353,0.1897038661562818,0.2117898308531098,1.4002498014052498,0.1600112307721464,-0.2670152338407726,1.168084351039366,1.6320496692863873,1
73,ZAF,South Africa,-0.4400398635683654,-0.0424860393638779,-0.5559150528523015,1.3181502664228235,-0.4453877530516458,-0.964036621843136,-0.1583306258985858,-1.0160394626834175,-0.6047931416581701,-2.3198356164064564,-0.0971538952683174,1.3048433202014225,-0.7539077935269146,-0.1176360970118759,0
74,KOR,South Korea,-0.7132322445911458,-0.4772541628039068,-0.7212250636841129,-0.2014097850505198,-1.3202951921891883,0.6704549723347328,-1.0748275822609892,2.0806783764130787,-0.4090369496177949,1.3198550281323047,2.027253667674647,-0.8973960081181103,0.0624567628607701,-0.3363468177991587,1
75,ESP,Spain,0.8248940207260846,1.2183252426489672,-0.5732516191019734,-0.3724492018450102,0.3019827700640204,1.6409736567355866,0.6710688754098286,0.0052185480824481,0.3348365801356317,0.4647469851382586,1.4122935836648416,1.1656683440622695,1.1745124184124978,0.9453997319309642,1
76,LKA,Sri Lanka,-0.5835914898644777,-0.2606964255917425,-0.7495428236289022,2.945719317625385,-0.4821967014023076,-0.7527236283140798,-0.5502969842113383,0.4598430819072528,-0.9403751851559564,0.0627731187735359,0.7526091299088694,-1.6587649952322987,-2.2945012739540664,-0.1837579428312869,0
77,SWE,Sweden,-0.0742833508594743,-0.7179506779075289,-0.1609658949745858,-0.693585826252012,-0.1487393003757784,0.055362922702805,-0.647816727322931,0.8288137180549207,0.8885469519069791,-0.3684352105995301,0.4059952643760689,-0.2342681806315598,1.2087954444025315,1.866019277570457,1
78,CHE,Switzerland,-0.2111860284475795,-0.5719202065613587,-0.0627565855899377,-0.5733962554508832,0.1381548072299098,-0.2897620841114094,-0.5858799352137143,3.965064125310096,3.25999339262467,1.2029171760989312,0.7637902223454107,-0.0132255714693759,0.7181196349201701,1.5862730067960251,1
79,TWN,Taiwan,-0.7118072985509765,-1.0078564996620596,-0.3225409594724447,-0.4238635123358172,-1.515266273315018,0.5022150246633017,-1.1950689828093568,0.9935327520494152,-0.8173284358734348,1.889927056795003,2.4409540878266984,0.4124861202503854,0.6624097176863649,-0.5041945802638179,1
80,THA,Thailand,1.1402618112493927,-0.2299253614004033,-0.716540334485482,-0.541599780338243,-0.4573934867194463,0.0475508148294954,0.4899198838977235,-0.1595004859120463,-1.046642832263589,0.4135866748736578,1.4346557685379258,-0.8155283750950792,-0.4110775336265748,-1.089118600973993,0
81,TUR,Turkey,-0.2849824885789303,-0.0241529103097756,-0.7185001604194646,-0.4817081005938258,-0.0845547018703212,-0.570489788207145,2.6880663507358284,-0.4823497925412554,-0.336327506859941,0.1285506605423086,0.7302469450357852,1.1411080541553604,-0.7903335086413256,-0.5092808760960799,0
82,UGA,Uganda,0.0181389192181431,0.0138227226809124,1.0898887798184784,1.1879269816123006,-0.4839305334607255,-1.2231409278047722,-0.2358983466859361,-0.9633293718051794,-0.8620727083398064,-0.8142607714767681,-0.5164381719899409,-0.0289134506619215,-0.9701654944086904,-0.99369150103556,0
83,ARE,United Arab Emirates,0.9409708872795935,0.9046133521650028,0.6200349015759884,-0.0486367869269443,0.9662742763987222,-0.074002385914929,-0.3048568293472948,-0.0343140200762306,1.1066752801805402,2.0068649088283763,0.6631603904165327,-2.747604514438611,-0.3210845904027358,0.3146990487304275,1
84,GBR,United Kingdom,0.5533870143539431,-0.6534659201574465,0.1075294597687814,-0.5686583254670113,-0.3554677011346198,0.7769179460994031,-0.3910956499162807,0.7826923885364621,1.408699119328548,-0.3903610578557875,0.8979633315839141,0.6417154927148719,0.3667186185223215,0.6910849403178445,1
85,USA,United States,-0.395378076393082,-0.3235926517208825,-0.2843023501847475,-0.1866571343568443,-0.4134533959724512,0.7096977231176459,-0.6119988442096348,1.8961930583392448,1.632420481660405,-0.4561385996245607,0.3500898021933593,-0.0705329145854978,0.004604156502588,0.8945367736083402,1
86,URY,Uruguay,0.3352943356800388,1.4413217158539722,-0.5569149967086477,0.1192699701337615,0.6226423122100593,0.6162926484954765,-0.3207807039103272,0.2358251956747404,0.5249997381177106,-0.6607798406829648,0.4395385416856944,1.5258859293636062,0.013174913000096,0.5486686570144976,1
87,UZB,Uzbekistan,-0.8021391339222456,-0.386919524261957,-0.783824526255856,-0.455956413700154,-0.601743145327326,-0.1070135084849678,-0.4231949593550624,-1.0753383149214355,-1.0802010366133674,1.1005965555697286,-0.050703020075772,-0.0170890362223962,0.2901360146651505,0.0146075946269463,0
88,ZMB,Zambia,-0.7100117353100928,-0.2777913129281376,1.4484478151378315,-0.073718220288749,-0.4624905805318891,-0.4150947335050887,-0.2632228619325926,-0.917208042286721,-1.0074915938555138,-0.1930284325494694,-0.3602231371646826,-0.0175452353189711,-0.3137563932936973,-0.4604488277647687,0
